,0
2500,74040
2501,892357
2502,647147
2503,679775
2504,566072
2505,141685
2506,959741
2507,163416
2508,426920
2509,898211
2510,77551
2511,147489
2512,320673
2513,974916
2514,373719
2515,537354
2516,830702
2517,39729
2518,246631
2519,398969
2520,424958
2521,977398
2522,120190
2523,426414
2524,782071
2525,557426
2526,741663
2527,310672
2528,403104
2529,16301
2530,809810
2531,661873
2532,38287
2533,935253
2534,805000
2535,918095
2536,607084
2537,845689
2538,813516
2539,730700
2540,876746
2541,373903
2542,478052
2543,71472
2544,859031
2545,556065
2546,622013
2547,499376
2548,899066
2549,207612
2550,148282
2551,284951
2552,582080
2553,527513
2554,72723
2555,835429
2556,456838
2557,176583
2558,462456
2559,159942
2560,721594
2561,267184
2562,55729
2563,200255
2564,267060
2565,154451
2566,755919
2567,908691
2568,384963
2569,52377
2570,104582
2571,389728
2572,768095
2573,460245
2574,44688
2575,351060
2576,807274
2577,807022
2578,370820
2579,670156
2580,806452
2581,450680
2582,557603
2583,534867
2584,184999
2585,628626
2586,918008
2587,769908
2588,600060
2589,561960
2590,43680
2591,959832
2592,736605
2593,48948
2594,902850
2595,434734
2596,510362
2597,515878
2598,839131
2599,619026
2600,343666
2601,333862
2602,977652
2603,362700
2604,114210
2605,120746
2606,349699
2607,184909
2608,708459
2609,602059
2610,919935
2611,451646
2612,228438
2613,758302
2614,225146
2615,120878
2616,132769
2617,385899
2618,900736
2619,23885
2620,627948
2621,960067
2622,402904
2623,751648
2624,642218
2625,950821
2626,962695
2627,78117
2628,201066
2629,787849
2630,169829
2631,326966
2632,94923
2633,56765
2634,428582
2635,332023
2636,419465
2637,103265
2638,782112
2639,80989
2640,499317
2641,865625
2642,582093
2643,979248
2644,111602
2645,969745
2646,770050
2647,817880
2648,208040
2649,301104
2650,691661
2651,97175
2652,609585
2653,556471
2654,628895
2655,412798
2656,848712
2657,487338
2658,364461
2659,449386
2660,363338
2661,919594
2662,146476
2663,739572
2664,508959
2665,258120
2666,273161
2667,819522
2668,845174
2669,595931
2670,217378
2671,493130
2672,398272
2673,760697
2674,254412
2675,375144
2676,454995
2677,995600
2678,542043
2679,361826
2680,999553
2681,26231
2682,688366
2683,252776
2684,205745
2685,201409
2686,112985
2687,783377
2688,289732
2689,979591
2690,794582
2691,894251
2692,758373
2693,306827
2694,272525
2695,384171
2696,635431
2697,815309
2698,341082
2699,9144
2700,814250
2701,874115
2702,842524
2703,476528
2704,647493
2705,853440
2706,237660
2707,97815
2708,446743
2709,582585
2710,204068
2711,635390
2712,295283
2713,915754
2714,704870
2715,893959
2716,143010
2717,113928
2718,90832
2719,697007
2720,588995
2721,392164
2722,306160
2723,452485
2724,450814
2725,478170
2726,973316
2727,40608
2728,840782
2729,228772
2730,351905
2731,67546
2732,422065
2733,477082
2734,509041
2735,495648
2736,649737
2737,880273
2738,829865
2739,368008
2740,204024
2741,436580
2742,715572
2743,320392
2744,712879
2745,149778
2746,742351
2747,15640
2748,816058
2749,390564
2750,688171
2751,904049
2752,635159
2753,913000
2754,878197
2755,259187
2756,736355
2757,393490
2758,522579
2759,890241
2760,848594
2761,415525
2762,620570
2763,417943
2764,362267
2765,834561
2766,364036
2767,206597
2768,274739
2769,717937
2770,874659
2771,273470
2772,986599
2773,922920
2774,328280
2775,864602
2776,496127
2777,814153
2778,781087
2779,505504
2780,554180
2781,209712
2782,515879
2783,479443
2784,17351
2785,260345
2786,461814
2787,114149
2788,678346
2789,988043
2790,25197
2791,712898
2792,383954
2793,711927
2794,319109
2795,4142
2796,539523
2797,821389
2798,654204
2799,448597
2800,539375
2801,60415
2802,61359
2803,148796
2804,649712
2805,576791
2806,391141
2807,845099
2808,659556
2809,491906
2810,965223
2811,865376
2812,870978
2813,213359
2814,617193
2815,718506
2816,636058
2817,788153
2818,235258
2819,120155
2820,753767
2821,307650
2822,698092
2823,635243
2824,330465
2825,951612
2826,742095
2827,625408
2828,531552
2829,953552
2830,821562
2831,484035
2832,814351
2833,118193
2834,184681
2835,65279
2836,342473
2837,749803
2838,172796
2839,82557
2840,31547
2841,115151
2842,335091
2843,765673
2844,68280
2845,480648
2846,221606
2847,775334
2848,538247
2849,756297
2850,32220
2851,976540
2852,995959
2853,491791
2854,881574
2855,472727
2856,521201
2857,422423
2858,257052
2859,184099
2860,983450
2861,725849
2862,610482
2863,255861
2864,94983
2865,645930
2866,730690
2867,649220
2868,833255
2869,356629
2870,876262
2871,328751
2872,616065
2873,352494
2874,583396
2875,834153
2876,403776
2877,873902
2878,934930
2879,819256
2880,537647
2881,56848
2882,839598
2883,497642
2884,405425
2885,49535
2886,894952
2887,774904
2888,530106
2889,171191
2890,972955
2891,116164
2892,787273
2893,809243
2894,669852
2895,351947
2896,826501
2897,413695
2898,42341
2899,880169
2900,519981
2901,272504
2902,981554
2903,360303
2904,238704
2905,33328
2906,633524
2907,963603
2908,64016
2909,861788
2910,812607
2911,753676
2912,518952
2913,384327
2914,624695
2915,624702
2916,926136
2917,265133
2918,426391
2919,473476
2920,370669
2921,399456
2922,690762
2923,978820
2924,618170
2925,197206
2926,147539
2927,871799
2928,853330
2929,505271
2930,802501
2931,36767
2932,567347
2933,642047
2934,144302
2935,890227
2936,603465
2937,777961
2938,218015
2939,131399
2940,855724
2941,922158
2942,35031
2943,22103
2944,128553
2945,343740
2946,636924
2947,584811
2948,563774
2949,468942
2950,80394
2951,103729
2952,86750
2953,2056
2954,17809
2955,529323
2956,344899
2957,694826
2958,129366
2959,337769
2960,850629
2961,815354
2962,152955
2963,212489
2964,76129
2965,675424
2966,25651
2967,285664
2968,355499
2969,56233
2970,425751
2971,930083
2972,351292
2973,333864
2974,509045
2975,921449
2976,856784
2977,296192
2978,707427
2979,527479
2980,828237
2981,963182
2982,645344
2983,814847
2984,968011
2985,89429
2986,945366
2987,28564
2988,412950
2989,830499
2990,63739
2991,447134
2992,628910
2993,545552
2994,863429
2995,113844
2996,229185
2997,277793
2998,200526
2999,270775
3000,91756
3001,293013
3002,79779
3003,579333
3004,212135
3005,412653
3006,139709
3007,819153
3008,345699
3009,171928
3010,448784
3011,145934
3012,401701
3013,107548
3014,15531
3015,59257
3016,374414
3017,89044
3018,85646
3019,442913
3020,801793
3021,452790
3022,690471
3023,579043
3024,374974
3025,907318
3026,471693
3027,823756
3028,289861
3029,123864
3030,77832
3031,846253
3032,577657
3033,876797
3034,649280
3035,908200
3036,41853
3037,141128
3038,914647
3039,519285
3040,311037
3041,412870
3042,84432
3043,957361
3044,845117
3045,821071
3046,409590
3047,35601
3048,24827
3049,647770
3050,640670
3051,718602
3052,525202
3053,131696
3054,810701
3055,76347
3056,17002
3057,386292
3058,854904
3059,896799
3060,52237
3061,422071
3062,673816
3063,746676
3064,221739
3065,984443
3066,589842
3067,275498
3068,286287
3069,941717
3070,55065
3071,249268
3072,291901
3073,385259
3074,304106
3075,571408
3076,991369
3077,248460
3078,310453
3079,357948
3080,730937
3081,972734
3082,216203
3083,688081
3084,620197
3085,661227
3086,454554
3087,88392
3088,313536
3089,981290
3090,240975
3091,472771
3092,678255
3093,925695
3094,711184
3095,561366
3096,900765
3097,878077
3098,330384
3099,84402
3100,372503
3101,162652
3102,274761
3103,458256
3104,857188
3105,551599
3106,523639
3107,899981
3108,199120
3109,147498
3110,845028
3111,601367
3112,117301
3113,422068
3114,433045
3115,866290
3116,316524
3117,390421
3118,260391
3119,74812
3120,723747
3121,369475
3122,534346
3123,868033
3124,877868
3125,620293
3126,517734
3127,523232
3128,466607
3129,105869
3130,965497
3131,371502
3132,23759
3133,247734
3134,781182
3135,944104
3136,478476
3137,37969
3138,731992
3139,691925
3140,851000
3141,167077
3142,170799
3143,647252
3144,417409
3145,462252
3146,479936
3147,361646
3148,546575
3149,294992
3150,816291
3151,550580
3152,891534
3153,763527
3154,760497
3155,988526
3156,143279
3157,851048
3158,633660
3159,797786
3160,564230
3161,540128
3162,71264
3163,370110
3164,659635
3165,358012
3166,739894
3167,882933
3168,203630
3169,182795
3170,168761
3171,687718
3172,722315
3173,518444
3174,408049
3175,543469
3176,75759
3177,490339
3178,196215
3179,701821
3180,769034
3181,596256
3182,534965
3183,92584
3184,163836
3185,233896
3186,727368
3187,363004
3188,463911
3189,508535
3190,683985
3191,722384
3192,281900
3193,756934
3194,335802
3195,749663
3196,510684
3197,369558
3198,324222
3199,93653
3200,504099
3201,571282
3202,558262
3203,327864
3204,564543
3205,501864
3206,57028
3207,10639
3208,323813
3209,597105
3210,679089
3211,129686
3212,137028
3213,531453
3214,311574
3215,971451
3216,947805
3217,371066
3218,565978
3219,452921
3220,450314
3221,127726
3222,851482
3223,158659
3224,248265
3225,1752
3226,643746
3227,85654
3228,389158
3229,642559
3230,223276
3231,190265
3232,483324
3233,763842
3234,158177
3235,800680
3236,528311
3237,231354
3238,800801
3239,661649
3240,59323
3241,552107
3242,535702
3243,550301
3244,868737
3245,845285
3246,796126
3247,846940
3248,520992
3249,687868
3250,154476
3251,221916
3252,930244
3253,684656
3254,588046
3255,325423
3256,930393
3257,618855
3258,823856
3259,517846
3260,959659
3261,574320
3262,250591
3263,922032
3264,666762
3265,776865
3266,823646
3267,468808
3268,415213
3269,425983
3270,707635
3271,744823
3272,320578
3273,659682
3274,402861
3275,192044
3276,162337
3277,810256
3278,819676
3279,10826
3280,817594
3281,335884
3282,915681
3283,627746
3284,559906
3285,500296
3286,315344
3287,196680
3288,954735
3289,805913
3290,348091
3291,967803
3292,342687
3293,518513
3294,756876
3295,235476
3296,88484
3297,762507
3298,44030
3299,376765
3300,760263
3301,58115
3302,552594
3303,145415
3304,519661
3305,136553
3306,891518
3307,672642
3308,689169
3309,721142
3310,565786
3311,763250
3312,866103
3313,41162
3314,363798
3315,951873
3316,217704
3317,367519
3318,713734
3319,383803
3320,900385
3321,535888
3322,443382
3323,924082
3324,193152
3325,659737
3326,676420
3327,32462
3328,669742
3329,156577
3330,422602
3331,182663
3332,374683
3333,810917
3334,182713
3335,250670
3336,871159
3337,55241
3338,14454
3339,81290
3340,535026
3341,474967
3342,367889
3343,203898
3344,74609
3345,337978
3346,191447
3347,939737
3348,374570
3349,448109
3350,851927
3351,292937
3352,562128
3353,113699
3354,671203
3355,968208
3356,732999
3357,825943
3358,422507
3359,784416
3360,445056
3361,523603
3362,244765
3363,211944
3364,925074
3365,296471
3366,771653
3367,801127
3368,72545
3369,774391
3370,403183
3371,874508
3372,804053
3373,1109
3374,108882
3375,168836
3376,655571
3377,523360
3378,924086
3379,138045
3380,661633
3381,733052
3382,586762
3383,542912
3384,6452
3385,965285
3386,236121
3387,183363
3388,180291
3389,360593
3390,133897
3391,152133
3392,862260
3393,95613
3394,546931
3395,329238
3396,991434
3397,975602
3398,430504
3399,647773
3400,438541
3401,356908
3402,253046
3403,316645
3404,863596
3405,547893
3406,952783
3407,18966
3408,462884
3409,386072
3410,167280
3411,587775
3412,233523
3413,321539
3414,809983
3415,954386
3416,574368
3417,606712
3418,450631
3419,795058
3420,753538
3421,265390
3422,228573
3423,764964
3424,689413
3425,32325
3426,835128
3427,821901
3428,505510
3429,822696
3430,223308
3431,732138
3432,901561
3433,537098
3434,263141
3435,314010
3436,932271
3437,421407
3438,917395
3439,966921
3440,266053
3441,561263
3442,874626
3443,267158
3444,852820
3445,621700
3446,433695
3447,893411
3448,923594
3449,26597
3450,372923
3451,42422
3452,696059
3453,146062
3454,656085
3455,659150
3456,239927
3457,725747
3458,720376
3459,831807
3460,885831
3461,75011
3462,382973
3463,964813
3464,605750
3465,151131
3466,783968
3467,312411
3468,549624
3469,372147
3470,576291
3471,304373
3472,274551
3473,496811
3474,764145
3475,721517
3476,153662
3477,961049
3478,641453
3479,845142
3480,492787
3481,708705
3482,680386
3483,963446
3484,415008
3485,730794
3486,937426
3487,696201
3488,882501
3489,584833
3490,428609
3491,660624
3492,274404
3493,254006
3494,807364
3495,966193
3496,117916
3497,848195
3498,545123
3499,675113
3500,997172
3501,594047
3502,469633
3503,446252
3504,258778
3505,36289
3506,424165
3507,96915
3508,410107
3509,813456
3510,199467
3511,916754
3512,607885
3513,730479
3514,344246
3515,957123
3516,786589
3517,280531
3518,383313
3519,253514
3520,743240
3521,138309
3522,595954
3523,49818
3524,87316
3525,988884
3526,793306
3527,142045
3528,418645
3529,578
3530,374966
3531,631063
3532,411585
3533,308505
3534,240035
3535,541503
3536,785748
3537,844896
3538,396903
3539,406608
3540,347240
3541,648726
3542,743966
3543,702382
3544,98775
3545,265866
3546,315019
3547,706833
3548,692168
3549,266944
3550,810548
3551,757030
3552,694796
3553,885550
3554,275785
3555,14782
3556,266370
3557,422702
3558,256994
3559,830747
3560,530085
3561,982537
3562,836082
3563,748611
3564,922619
3565,556923
3566,645778
3567,8931
3568,343004
3569,609235
3570,750895
3571,935783
3572,574270
3573,791743
3574,900179
3575,160114
3576,262708
3577,392397
3578,52437
3579,496188
3580,215591
3581,783122
3582,786796
3583,237633
3584,657555
3585,268653
3586,885884
3587,390016
3588,502566
3589,748751
3590,540111
3591,981698
3592,124449
3593,258155
3594,710801
3595,931874
3596,315810
3597,811412
3598,993728
3599,395699
3600,226896
3601,423095
3602,191015
3603,92857
3604,754567
3605,592361
3606,347710
3607,926390
3608,920956
3609,415850
3610,259442
3611,253511
3612,154975
3613,162711
3614,277441
3615,654495
3616,284498
3617,468961
3618,475249
3619,596520
3620,105729
3621,50845
3622,466568
3623,681718
3624,317548
3625,397958
3626,379226
3627,336462
3628,960027
3629,243683
3630,313193
3631,936092
3632,400996
3633,19347
3634,462914
3635,289247
3636,372682
3637,509008
3638,50859
3639,271351
3640,476928
3641,464471
3642,348371
3643,671442
3644,806575
3645,194958
3646,122023
3647,114887
3648,426036
3649,959877
3650,447143
3651,409803
3652,111295
3653,949789
3654,677565
3655,549433
3656,329134
3657,561219
3658,814012
3659,745627
3660,254482
3661,254779
3662,991052
3663,295021
3664,915573
3665,408556
3666,348497
3667,165693
3668,461551
3669,955940
3670,761359
3671,192926
3672,556358
3673,81001
3674,304408
3675,249749
3676,304990
3677,48042
3678,155810
3679,831410
3680,96605
3681,533685
3682,232674
3683,769458
3684,380794
3685,788543
3686,861852
3687,264812
3688,15630
3689,174796
3690,432514
3691,265111
3692,447945
3693,807090
3694,384805
3695,276318
3696,877116
3697,212015
3698,138044
3699,471093
3700,526406
3701,741673
3702,24555
3703,218726
3704,266961
3705,58055
3706,552746
3707,440144
3708,513200
3709,562632
3710,381846
3711,60929
3712,736688
3713,289888
3714,535938
3715,804701
3716,784741
3717,904788
3718,590936
3719,373289
3720,655803
3721,60314
3722,559903
3723,264764
3724,112873
3725,528678
3726,399804
3727,12923
3728,226018
3729,116464
3730,850974
3731,420654
3732,272730
3733,260760
3734,280554
3735,757841
3736,804
3737,918909
3738,6824
3739,837313
3740,660985
3741,501438
3742,395743
3743,379076
3744,65686
3745,719889
3746,858096
3747,808837
3748,60976
3749,352672
3750,413734
3751,5896
3752,166887
3753,54180
3754,850662
3755,474874
3756,200678
3757,817406
3758,138574
3759,736928
3760,598618
3761,116995
3762,294759
3763,636205
3764,928393
3765,816678
3766,141690
3767,552350
3768,155542
3769,837953
3770,163191
3771,252630
3772,969008
3773,334688
3774,877045
3775,139159
3776,464000
3777,110275
3778,412533
3779,804011
3780,962379
3781,802785
3782,52578
3783,81677
3784,820193
3785,435102
3786,552109
3787,182385
3788,907852
3789,52875
3790,32923
3791,789336
3792,360412
3793,839984
3794,318252
3795,867627
3796,553537
3797,332285
3798,673559
3799,475146
3800,975918
3801,840769
3802,406043
3803,335311
3804,561973
3805,920372
3806,501132
3807,31398
3808,645524
3809,42435
3810,666949
3811,278681
3812,2195
3813,611924
3814,986320
3815,240102
3816,44749
3817,516625
3818,675518
3819,778588
3820,46075
3821,894252
3822,557203
3823,194906
3824,580968
3825,470484
3826,930682
3827,570962
3828,488140
3829,855424
3830,410183
3831,153625
3832,180999
3833,668465
3834,602143
3835,830102
3836,505109
3837,644544
3838,528642
3839,668473
3840,855869
3841,411327
3842,606672
3843,405021
3844,968333
3845,586578
3846,515365
3847,435124
3848,743084
3849,606997
3850,282055
3851,353502
3852,35661
3853,12386
3854,70075
3855,72858
3856,171035
3857,247006
3858,774101
3859,781352
3860,240120
3861,28180
3862,80396
3863,134775
3864,140066
3865,549416
3866,732254
3867,54338
3868,320602
3869,84001
3870,893759
3871,49173
3872,794286
3873,881783
3874,87786
3875,243394
3876,526764
3877,876535
3878,864440
3879,530430
3880,479790
